mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
0.38,"3km W of Anderson Springs, CA",1633388833510,1633389730451,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73633391,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73633391&format=geojson,,,,,automatic,0,2,nc,73633391,",nc73633391,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",7.0,0.01321,0.03,170.0,md,earthquake,"M 0.4 - 3km W of Anderson Springs, CA"
0.88,"2km W of Anderson Springs, CA",1633388820250,1633391414556,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73633386,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73633386&format=geojson,,,,,automatic,0,12,nc,73633386,",nc73633386,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",6.0,0.01445,0.0,159.0,md,earthquake,"M 0.9 - 2km W of Anderson Springs, CA"
0.21,"3km WNW of Anderson Springs, CA",1633388792130,1633390650412,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73633381,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73633381&format=geojson,,,,,automatic,0,1,nc,73633381,",nc73633381,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.01084,0.02,125.0,md,earthquake,"M 0.2 - 3km WNW of Anderson Springs, CA"
1.17,"19 km S of Ashford, Washington",1633388601560,1633392330570,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61778002,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61778002&format=geojson,,,,,reviewed,0,21,uw,61778002,",uw61778002,",",uw,",",origin,phase-data,",20.0,0.1409,0.18,128.0,ml,explosion,"M 1.2 Explosion - 19 km S of Ashford, Washington"
1.38,"5 km WSW of Aloha, Oregon",1633388454190,1633532758611,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61777997,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61777997&format=geojson,4.0,2.7,,,reviewed,0,30,uw,61777997,",uw61777997,",",uw,",",dyfi,origin,phase-data,",7.0,0.1377,0.5,92.0,ml,explosion,"M 1.4 Explosion - 5 km WSW of Aloha, Oregon"
1.3,"39 km S of Goldfield, Nevada",1633387559948,1633536928804,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00824686,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00824686&format=geojson,,,,,reviewed,0,26,nn,00824686,",nn00824686,",",nn,",",origin,phase-data,",9.0,0.084,0.15,98.17,ml,earthquake,"M 1.3 - 39 km S of Goldfield, Nevada"
2.4,"10 km WNW of Stanley, Idaho",1633387398235,1633496804040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000frq8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000frq8&format=geojson,,,,,reviewed,0,89,us,6000frq8,",mb80525739,us6000frq8,",",mb,us,",",origin,phase-data,",,0.841,0.64,67.0,ml,earthquake,"M 2.4 - 10 km WNW of Stanley, Idaho"
2.2,"24 km SSE of Mammoth, Wyoming",1633387283650,1633444728750,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60029144,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60029144&format=geojson,,,,,reviewed,0,74,uu,60029144,",uu60029144,",",uu,",",origin,phase-data,",12.0,0.05711,0.17,171.0,ml,earthquake,"M 2.2 - 24 km SSE of Mammoth, Wyoming"
2.01,"24 km SSE of Mammoth, Wyoming",1633387263170,1633444388470,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60461482,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60461482&format=geojson,,,,,reviewed,0,62,uu,60461482,",uu60461482,",",uu,",",origin,phase-data,",13.0,0.05476,0.19,168.0,ml,earthquake,"M 2.0 - 24 km SSE of Mammoth, Wyoming"
1.0,"67 km W of Tyonek, Alaska",1633387211670,1633392065604,,https://earthquake.usgs.gov/earthquakes/eventpage/ak021cqh79mc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak021cqh79mc&format=geojson,,,,,reviewed,0,15,ak,021cqh79mc,",ak021cqh79mc,",",ak,",",origin,phase-data,",,,0.65,,ml,earthquake,"M 1.0 - 67 km W of Tyonek, Alaska"
2.42,"25 km SSE of Mammoth, Wyoming",1633387196720,1633388315130,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60461472,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60461472&format=geojson,,,,,reviewed,0,90,uu,60461472,",uu60461472,",",uu,",",origin,phase-data,",24.0,0.05098,0.15,70.0,ml,earthquake,"M 2.4 - 25 km SSE of Mammoth, Wyoming"
1.55,"24 km SSE of Mammoth, Wyoming",1633387182960,1633443397290,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60461477,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60461477&format=geojson,,,,,reviewed,0,37,uu,60461477,",uu60461477,",",uu,",",origin,phase-data,",11.0,0.05874,0.16,172.0,ml,earthquake,"M 1.6 - 24 km SSE of Mammoth, Wyoming"
2.5,"57 km NE of Kobuk, Alaska",1633387094713,1635976040040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak021cqh6ufv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak021cqh6ufv&format=geojson,,,,,automatic,0,96,ak,021cqh6ufv,",us6000frq6,ak021cqh6ufv,",",us,ak,",",origin,phase-data,",,,0.81,,ml,earthquake,"M 2.5 - 57 km NE of Kobuk, Alaska"
0.51,"13km W of Toms Place, CA",1633387037020,1633430411417,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73633366,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73633366&format=geojson,,,,,reviewed,0,4,nc,73633366,",nc73633366,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.03568,0.01,240.0,md,earthquake,"M 0.5 - 13km W of Toms Place, CA"
2.48,Wyoming,1633387022870,1633496326040,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60461462,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60461462&format=geojson,,,,,reviewed,0,95,uu,60461462,",us6000frqb,uu60461462,",",us,uu,",",origin,phase-data,",23.0,0.05435,0.16,145.0,ml,earthquake,M 2.5 - Wyoming
2.4,"8 km NNE of Helena Valley Northwest, Montana",1633386972632,1635976448040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000frq5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000frq5&format=geojson,,,,,reviewed,0,89,us,6000frq5,",mb80525729,us6000frq5,",",mb,us,",",origin,phase-data,",,0.203,0.66,73.0,ml,earthquake,"M 2.4 - 8 km NNE of Helena Valley Northwest, Montana"
1.9,"26 km SSE of Mammoth, Wyoming",1633386898330,1633448644400,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60029164,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60029164&format=geojson,,,,,reviewed,0,56,uu,60029164,",uu60029164,",",uu,",",origin,phase-data,",8.0,0.04809,0.18,181.0,ml,earthquake,"M 1.9 - 26 km SSE of Mammoth, Wyoming"
1.16,"24 km SSE of Mammoth, Wyoming",1633386896890,1633451555620,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60461457,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60461457&format=geojson,,,,,reviewed,0,21,uu,60461457,",uu60461457,",",uu,",",origin,phase-data,",7.0,0.05576,0.15,195.0,ml,earthquake,"M 1.2 - 24 km SSE of Mammoth, Wyoming"
0.73,"25 km SSE of Mammoth, Wyoming",1633386721100,1633447246260,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60461452,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60461452&format=geojson,,,,,reviewed,0,8,uu,60461452,",uu60461452,",",uu,",",origin,phase-data,",5.0,0.05276,0.06,244.0,md,earthquake,"M 0.7 - 25 km SSE of Mammoth, Wyoming"
1.59,"17 km SSE of Sunnyside, Utah",1633386433990,1633447120780,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60461447,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60461447&format=geojson,,,,,reviewed,0,39,uu,60461447,",uu60461447,",",uu,",",origin,phase-data,",6.0,0.03734,0.17,206.0,md,earthquake,"M 1.6 - 17 km SSE of Sunnyside, Utah"
1.7,"49 km S of Nelchina, Alaska",1633385937912,1633386222712,,https://earthquake.usgs.gov/earthquakes/eventpage/ak021cqh2njj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak021cqh2njj&format=geojson,,,,,automatic,0,44,ak,021cqh2njj,",ak021cqh2njj,",",ak,",",origin,",,,0.89,,ml,earthquake,"M 1.7 - 49 km S of Nelchina, Alaska"
0.66,"27 km SSE of Mammoth, Wyoming",1633385773490,1633447086860,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60461442,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60461442&format=geojson,,,,,reviewed,0,7,uu,60461442,",uu60461442,",",uu,",",origin,phase-data,",5.0,0.04507,0.07,211.0,md,earthquake,"M 0.7 - 27 km SSE of Mammoth, Wyoming"
-0.52,"62 km ENE of Pedro Bay, Alaska",1633385456720,1633391619330,,https://earthquake.usgs.gov/earthquakes/eventpage/av91387436,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91387436&format=geojson,,,,,reviewed,0,0,av,91387436,",av91387436,",",av,",",origin,phase-data,",4.0,,0.17,115.0,ml,earthquake,"M -0.5 - 62 km ENE of Pedro Bay, Alaska"
0.67,"14 km SE of Lincoln, Montana",1633385116440,1633533499340,,https://earthquake.usgs.gov/earthquakes/eventpage/mb80525944,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80525944&format=geojson,,,,,reviewed,0,7,mb,80525944,",mb80525944,",",mb,",",origin,phase-data,",9.0,0.056,0.17,101.0,ml,earthquake,"M 0.7 - 14 km SE of Lincoln, Montana"
2.02,"29km SSW of Smith Valley, NV",1633385024960,1633533004628,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73633361,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73633361&format=geojson,,,,,reviewed,0,63,nc,73633361,",nc73633361,nn00824682,",",nc,nn,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.03,0.06,73.0,md,earthquake,"M 2.0 - 29km SSW of Smith Valley, NV"
1.3,"87 km ESE of Denali Park, Alaska",1633384915079,1633385180367,,https://earthquake.usgs.gov/earthquakes/eventpage/ak021cqgz02m,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak021cqgz02m&format=geojson,,,,,automatic,0,26,ak,021cqgz02m,",ak021cqgz02m,",",ak,",",origin,",,,0.54,,ml,earthquake,"M 1.3 - 87 km ESE of Denali Park, Alaska"
0.66,"9km ESE of Valle Vista, CA",1633384184900,1633387513702,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40062856,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40062856&format=geojson,,,,,reviewed,0,7,ci,40062856,",ci40062856,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.08045,0.1,179.0,ml,earthquake,"M 0.7 - 9km ESE of Valle Vista, CA"
0.9,"12km ENE of Ridgecrest, CA",1633383988730,1633394852915,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40062848,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40062848&format=geojson,,,,,reviewed,0,12,ci,40062848,",ci40062848,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.1005,0.09,138.0,mh,earthquake,"M 0.9 - 12km ENE of Ridgecrest, CA"
4.4,"22 km SE of Rust?q, Afghanistan",1633383930189,1634166339040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000frpx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000frpx&format=geojson,,,,,reviewed,0,298,us,6000frpx,",us6000frpx,",",us,",",origin,phase-data,",,0.488,1.07,60.0,mb,earthquake,"M 4.4 - 22 km SE of Rust?q, Afghanistan"
1.77,"41 km NE of Adak, Alaska",1633383551870,1633391745830,,https://earthquake.usgs.gov/earthquakes/eventpage/av91387426,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91387426&format=geojson,,,,,reviewed,0,48,av,91387426,",av91387426,",",av,",",origin,phase-data,",6.0,,0.12,158.0,ml,earthquake,"M 1.8 - 41 km NE of Adak, Alaska"
1.75,"24 km SSE of Mammoth, Wyoming",1633383203160,1633385305360,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60461422,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60461422&format=geojson,,,,,reviewed,0,47,uu,60461422,",uu60461422,",",uu,",",origin,phase-data,",8.0,0.05465,0.15,169.0,ml,earthquake,"M 1.8 - 24 km SSE of Mammoth, Wyoming"
3.2,"55 km S of Whites City, New Mexico",1633383200109,1633495969040,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2021tlxn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2021tlxn&format=geojson,,,,,reviewed,0,158,tx,2021tlxn,",us6000frpq,tx2021tlxn,",",us,tx,",",origin,phase-data,",47.0,0.05710927432,0.3,49.0,ml,earthquake,"M 3.2 - 55 km S of Whites City, New Mexico"
4.7,"35 km ENE of Yuyapichis, Peru",1633383156712,1634165945040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000frpr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000frpr&format=geojson,,,,,reviewed,0,340,us,6000frpr,",us6000frpr,",",us,",",origin,phase-data,",,2.626,0.99,78.0,mb,earthquake,"M 4.7 - 35 km ENE of Yuyapichis, Peru"
4.3,"0 km WSW of Ramos West, Philippines",1633383113749,1635735856171,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000fszt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000fszt&format=geojson,1.0,3.1,,,reviewed,0,285,us,6000fszt,",us6000fszt,",",us,",",dyfi,origin,phase-data,",,6.11,0.7,146.0,mb,earthquake,"M 4.3 - 0 km WSW of Ramos West, Philippines"
4.2,South Sandwich Islands region,1633382209381,1634162950040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000fszp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000fszp&format=geojson,,,,,reviewed,0,271,us,6000fszp,",us6000fszp,",",us,",",origin,phase-data,",,8.265,0.74,100.0,mb,earthquake,M 4.2 - South Sandwich Islands region
1.83,"45km NE of Holtville, CA",1633381929290,1633394795419,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40062808,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40062808&format=geojson,,,,,reviewed,0,52,ci,40062808,",ci40062808,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.09755,0.21,84.0,ml,quarry blast,"M 1.8 Quarry Blast - 45km NE of Holtville, CA"
0.84,"5km NW of The Geysers, CA",1633381849920,1633382470182,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73633351,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73633351&format=geojson,,,,,automatic,0,11,nc,73633351,",nc73633351,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",15.0,0.005197,0.01,61.0,md,earthquake,"M 0.8 - 5km NW of The Geysers, CA"
1.4,"37 km S of Goldfield, Nevada",1633381765991,1633535997967,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00824670,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00824670&format=geojson,,,,,reviewed,0,30,nn,00824670,",nn00824670,",",nn,",",origin,phase-data,",13.0,0.114,0.1324,127.19,ml,earthquake,"M 1.4 - 37 km S of Goldfield, Nevada"
2.77,"22 km SSW of Guánica, Puerto Rico",1633381678340,1633382945793,,https://earthquake.usgs.gov/earthquakes/eventpage/pr2021277002,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2021277002&format=geojson,,,,,reviewed,0,118,pr,2021277002,",pr2021277002,",",pr,",",origin,phase-data,",9.0,0.2041,0.24,255.0,md,earthquake,"M 2.8 - 22 km SSW of Guánica, Puerto Rico"
1.01,"7 km NE of Logan, Montana",1633381633750,1633385798970,,https://earthquake.usgs.gov/earthquakes/eventpage/mb80525714,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80525714&format=geojson,,,,,reviewed,0,16,mb,80525714,",mb80525714,",",mb,",",origin,phase-data,",7.0,0.242,0.12,123.0,ml,earthquake,"M 1.0 - 7 km NE of Logan, Montana"
4.5,"69 km ESE of Ishinomaki, Japan",1633381592940,1634162445040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000frpm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000frpm&format=geojson,,,,,reviewed,0,312,us,6000frpm,",us6000frpm,",",us,",",origin,phase-data,",,2.729,1.16,116.0,mb,earthquake,"M 4.5 - 69 km ESE of Ishinomaki, Japan"
1.88,"9 km SE of Texanna, Oklahoma",1633381524829,1633453685991,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2021tlwp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2021tlwp&format=geojson,,,,,reviewed,0,54,ok,2021tlwp,",ok2021tlwp,",",ok,",",origin,phase-data,",19.0,0.1070789874,0.31,106.0,ml,quarry blast,"M 1.9 Quarry Blast - 9 km SE of Texanna, Oklahoma"
1.5,"20 km NW of Paris, Idaho",1633381405230,1633446558230,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60461417,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60461417&format=geojson,,,,,reviewed,0,35,uu,60461417,",uu60461417,",",uu,",",origin,phase-data,",6.0,0.2837,0.04,162.0,md,earthquake,"M 1.5 - 20 km NW of Paris, Idaho"
1.3,"15 km WSW of Salamatof, Alaska",1633381229859,1633383687030,,https://earthquake.usgs.gov/earthquakes/eventpage/ak021cqgdate,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak021cqgdate&format=geojson,,,,,automatic,0,26,ak,021cqgdate,",ak021cqgdate,",",ak,",",origin,",,,0.62,,ml,earthquake,"M 1.3 - 15 km WSW of Salamatof, Alaska"
2.4,"77 km WSW of Delta Junction, Alaska",1633381104249,1636032085040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak021cqg4a6p,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak021cqg4a6p&format=geojson,,,,,automatic,0,89,ak,021cqg4a6p,",us6000frph,ak021cqg4a6p,",",us,ak,",",origin,phase-data,",,,0.89,,ml,earthquake,"M 2.4 - 77 km WSW of Delta Junction, Alaska"
1.5,"36 km SSE of Goldfield, Nevada",1633381052619,1633532436502,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00824667,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00824667&format=geojson,,,,,reviewed,0,35,nn,00824667,",nn00824667,",",nn,",",origin,phase-data,",14.0,0.135,0.1686,105.39,ml,earthquake,"M 1.5 - 36 km SSE of Goldfield, Nevada"
0.77,"10 km NNE of Cashmere, Washington",1633380738060,1633390543490,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61777947,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61777947&format=geojson,,,,,reviewed,0,9,uw,61777947,",uw61777947,",",uw,",",origin,phase-data,",7.0,0.04524,0.2,121.0,md,earthquake,"M 0.8 - 10 km NNE of Cashmere, Washington"
1.3,"40 km SSE of Goldfield, Nevada",1633380609618,1633536185833,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00824663,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00824663&format=geojson,,,,,reviewed,0,26,nn,00824663,",nn00824663,",",nn,",",origin,phase-data,",9.0,0.118,0.1572,127.9,ml,earthquake,"M 1.3 - 40 km SSE of Goldfield, Nevada"
2.1,"37 km SSE of Goldfield, Nevada",1633380282586,1633401506416,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00824659,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00824659&format=geojson,,,,,reviewed,0,68,nn,00824659,",nn00824659,",",nn,",",origin,phase-data,",20.0,0.146,0.1758,95.81,ml,earthquake,"M 2.1 - 37 km SSE of Goldfield, Nevada"
4.4,"264 km W of Tual, Indonesia",1633380004080,1634075717040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000frp8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000frp8&format=geojson,,,,,reviewed,0,298,us,6000frp8,",us6000frp8,",",us,",",origin,phase-data,",,3.646,0.78,103.0,mb,earthquake,"M 4.4 - 264 km W of Tual, Indonesia"
2.4,"83 km ESE of Denali Park, Alaska",1633379906738,1636032027040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak021cqg006b,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak021cqg006b&format=geojson,,,,,automatic,0,89,ak,021cqg006b,",us6000frp4,ak021cqg006b,",",us,ak,",",origin,phase-data,",,,0.68,,ml,earthquake,"M 2.4 - 83 km ESE of Denali Park, Alaska"
1.13,"29 km E of West Yellowstone, Montana",1633379718200,1633385461780,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60461407,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60461407&format=geojson,,,,,reviewed,0,20,uu,60461407,",uu60461407,",",uu,",",origin,phase-data,",10.0,0.07148,0.13,107.0,ml,earthquake,"M 1.1 - 29 km E of West Yellowstone, Montana"
4.1,Kermadec Islands region,1633379490020,1634074213040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000fszn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000fszn&format=geojson,,,,,reviewed,0,259,us,6000fszn,",us6000fszn,",",us,",",origin,phase-data,",,3.132,0.61,122.0,mb,earthquake,M 4.1 - Kermadec Islands region
1.1,"1 km WNW of Funny River, Alaska",1633379373332,1633380263550,,https://earthquake.usgs.gov/earthquakes/eventpage/ak021cqfy385,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak021cqfy385&format=geojson,1.0,0.0,,,automatic,0,19,ak,021cqfy385,",ak021cqfy385,",",ak,",",dyfi,origin,",,,0.64,,ml,earthquake,"M 1.1 - 1 km WNW of Funny River, Alaska"
1.18,"4km SE of Home Gardens, CA",1633379206960,1633379788888,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40062776,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40062776&format=geojson,,,,,reviewed,0,21,ci,40062776,",ci40062776,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",33.0,0.04926,0.2,76.0,ml,quarry blast,"M 1.2 Quarry Blast - 4km SE of Home Gardens, CA"
2.4,"54 km NW of Toyah, Texas",1633378897185,1633450166878,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2021tlvd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2021tlvd&format=geojson,,,,,reviewed,0,89,tx,2021tlvd,",tx2021tlvd,",",tx,",",origin,phase-data,",20.0,0.1728022275,0.3,58.0,ml,earthquake,"M 2.4 - 54 km NW of Toyah, Texas"
0.77,"2km N of Loma Linda, CA",1633378711090,1633380164896,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40062768,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40062768&format=geojson,,,,,reviewed,0,9,ci,40062768,",ci40062768,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",28.0,0.05283,0.16,92.0,ml,earthquake,"M 0.8 - 2km N of Loma Linda, CA"
